partID,productLine,prodCategory
part138bf53,lineb8,Machines
part2d40d07,linea3,Marketables
part0926220,line6d,Machines
part1500817,line6d,Machines
part175118,linec1,Marketables
part136bb20,line55,SpareParts
partfbaf1ba,linec1,Marketables
partc5a009c,line55,SpareParts
part0678947,line55,SpareParts
part6ac9ad2,line55,SpareParts
part9e2ba7f,line55,SpareParts
partb2161d0,linec1,Marketables
partae30be7,linec1,Marketables
partfe45eae,line55,SpareParts
part585f01f,line55,SpareParts
partfcc85fb,line55,SpareParts
part3fd9e2c,line55,SpareParts
partdc7e3b,linec1,Marketables
part1e140c,linec1,Marketables
part17a806d,linec1,Marketables
part2dacc24,line55,SpareParts
partd6f039d,line55,SpareParts
partcad69aa,line55,SpareParts
parteebd7f3,line55,SpareParts
part8d3d5d1,line55,SpareParts
part1add883,line9b,Machines
part2ba85c3,line55,SpareParts
partb952889,line55,SpareParts
partbf10dc1,line55,SpareParts
partbb161d0,line55,SpareParts
part1670f16,line55,SpareParts
part948e15d,line55,SpareParts
partf1eaeeb,line55,SpareParts
part03c1da6,line55,SpareParts
partc167ef3,line55,SpareParts
part42b859,line55,SpareParts
part141bb7e,line55,SpareParts
partfd5cae,line55,SpareParts
partea319e7,line55,SpareParts
partcb2624,line55,SpareParts
part2665b4e,line55,SpareParts
partf60bbf5,line55,SpareParts
parte0faca8,line55,SpareParts
partbbb6242,line55,SpareParts
partf21648b,line55,SpareParts
part4ab32,line55,SpareParts
part6d2f28c,line55,SpareParts
partf19c67c,line55,SpareParts
part2181bce,linea3,Marketables
partb69de00,linea3,Marketables
part8eddb10,linea3,Marketables
part8872f9f,linea3,Marketables
part26196e1,linea3,Marketables
part0459498,linea3,Marketables
partd03d94,linea3,Marketables
partacc45bf,line94,Machines
part3d774fe,line94,Machines
part01003d2,linea3,Marketables
part76d5284,linea3,Marketables
part4618403,linea3,Marketables
part9d69467,linea3,Marketables
partb902a3e,linea3,Marketables
part5d0956b,line94,Machines
part38bf389,lined6,Liquids
part343aec3,line55,SpareParts
parte643be2,line55,SpareParts
partb5d8a66,line55,SpareParts
part012b2ed,line94,Machines
partc2c9c24,line55,SpareParts
partc3efcdf,line55,SpareParts
part1983cbd,line55,SpareParts
part2b593d3,line55,SpareParts
part7d0d6ed,linec1,Marketables
part1f12b4,line55,SpareParts
part400e3d7,linec1,Marketables
part1d9d293,line55,SpareParts
part6d07a4f,line55,SpareParts
part8f1f9b9,linec1,Marketables
partd290abd,linec1,Marketables
part19dceb5,line55,SpareParts
part4aa4c44,line55,SpareParts
parte7088eb,linec1,Marketables
part4b0db8b,linec1,Marketables
part134b85e,line55,SpareParts
part06741b1,linec1,Marketables
parte03d412,linec1,Marketables
partf330df5,linec1,Marketables
part8343d63,linec1,Marketables
part69a0b41,linec1,Marketables
partb93c6bd,line55,SpareParts
part5e46333,line55,SpareParts
parte16e422,line55,SpareParts
part568ced6,line55,SpareParts
part9288872,line55,SpareParts
part104daac,line55,SpareParts
parta29896f,line55,SpareParts
part6053adf,line90,Machines
partf0c6b65,line90,Machines
part4f9d0a6,linec1,Marketables
parte94ec1b,linec1,Marketables
partd6cf596,linec1,Marketables
part108a3be,line94,Machines
partbc8f0de,line94,Machines
part488057e,line94,Machines
part208dc5,line94,Machines
part771241,line55,SpareParts
part8bc7c60,line55,SpareParts
part101bbe1,line9b,Machines
part6068b77,line9b,Machines
part808ea5b,line9b,Machines
part66c7ff8,line9b,Machines
parta547c56,line9b,Machines
part87fb6b3,line9b,Machines
part49d431,line9b,Machines
partaca195d,line9b,Machines
partaa0edd2,line9b,Machines
part4ae8cfe,line9b,Machines
part2d41ab0,line9b,Machines
partb6287e5,line9b,Machines
part279b6a4,line9b,Machines
part2767e38,line9b,Machines
part5714eae,line9b,Machines
partc781f14,line9b,Machines
part71d21e4,line9b,Machines
part777d56b,line9b,Machines
part6df4bd3,line9b,Machines
part4e92951,line9b,Machines
partdf21810,line9b,Machines
partd98ec9f,line9b,Machines
part5a88e0a,line9b,Machines
part8df7a4f,line9b,Machines
part1fa858b,line9b,Machines
partcbd79f,line9b,Machines
partdc28625,line9b,Machines
part9a77a23,linec1,Marketables
part8651014,linea3,Marketables
part64fa35b,linec1,Marketables
partf6b6142,line55,SpareParts
partff3dcc4,line60,Machines
partdb5629d,line55,SpareParts
partd089eb3,line55,SpareParts
part661271f,line2f,Machines
parta318db4,linea3,Marketables
part0e67462,line49,Liquids
part7e144f4,line49,Liquids
part9ef25d8,line49,Liquids
partb089032,line49,Liquids
part2f53bc6,linea3,Marketables
part522ea06,linec1,Marketables
part817c930,linea3,Marketables
partda275d1,linea3,Marketables
part0592bec,linea3,Marketables
part19b41db,linea3,Marketables
part2ed9590,line4b,Machines
part85567bc,linea3,Marketables
part37f3277,line55,SpareParts
part592aec2,linec1,Marketables
part60254cb,line55,SpareParts
parte12f6c,line55,SpareParts
parte11c26d,line55,SpareParts
part53d5a09,line55,SpareParts
part5d73b9,line55,SpareParts
part29d20d9,linec1,Marketables
partdddd579,linec1,Marketables
parta7dafa9,linec1,Marketables
part71d8619,line55,SpareParts
part5f0cbba,line55,SpareParts
partf3098da,line55,SpareParts
part250b16a,line55,SpareParts
partafbcfbb,line55,SpareParts
parte3f2ac4,linec1,Marketables
part35f0374,line55,SpareParts
part513b2a0,linec1,Marketables
part9fe9885,line55,SpareParts
part11e17f5,linec1,Marketables
part8621840,linec1,Marketables
part0829730,line55,SpareParts
part436398e,linec1,Marketables
part43886c1,line55,SpareParts
part374d628,line55,SpareParts
parta17731d,line55,SpareParts
partf4cd586,line55,SpareParts
part84be510,line55,SpareParts
part142b4aa,line55,SpareParts
partb89b0d1,line55,SpareParts
part91062ac,line55,SpareParts
part7f16bf1,line55,SpareParts
partc3b5161,line55,SpareParts
part41703bf,line55,SpareParts
part93f8b41,line55,SpareParts
part9f802a4,line55,SpareParts
part5a843d9,line55,SpareParts
partc20ceb7,line9b,Machines
partf05778a,line55,SpareParts
part9352483,line9b,Machines
part4b7d96e,line55,SpareParts
part30ff469,line55,SpareParts
part1fe1f0e,line55,SpareParts
part342416f,line55,SpareParts
partbb90617,line55,SpareParts
partd08d490,linec1,Marketables
partd1ab46b,linec1,Marketables
part27bc21a,linea3,Marketables
partf0c365f,linea3,Marketables
partd85494c,linea3,Marketables
parta8279da,linea3,Marketables
part7efa5cb,linec1,Marketables
part9264d02,linec1,Marketables
part8df27f2,linea3,Marketables
part1bc82c7,linec1,Marketables
part111ffad,linea3,Marketables
partd23bd61,line55,SpareParts
part44051d9,line55,SpareParts
part347614f,line55,SpareParts
part2a5ebce,line55,SpareParts
partc401b75,line55,SpareParts
partb2546bd,line55,SpareParts
part1147701,line55,SpareParts
partde435d6,linec1,Marketables
partae30540,linec1,Marketables
part0540af1,linec1,Marketables
part2b94752,linec1,Marketables
part5193d82,linec1,Marketables
part134b949,linec1,Marketables
part409c5fb,linec1,Marketables
partd5b22e7,linec1,Marketables
part2383337,line55,SpareParts
part883ee4e,line4c,Liquids
part7986720,line55,SpareParts
partd78e681,line55,SpareParts
part953eb62,line55,SpareParts
parte54dbf4,line55,SpareParts
part05abad8,line55,SpareParts
parte3e2f7b,line55,SpareParts
part9391fed,line55,SpareParts
partb286f10,line55,SpareParts
part243828a,linec1,Marketables
part075e008,linec1,Marketables
partf3476cf,linec1,Marketables
part419250c,linec1,Marketables
part7ed2db9,linec1,Marketables
part1c69ec1,linec1,Marketables
part004f4f6,linec1,Marketables
part91fc5b7,linec1,Marketables
part2329674,linec1,Marketables
part65e5370,linec1,Marketables
part9ac696f,line4b,Machines
part2a6a32e,line55,SpareParts
partbaff294,line55,SpareParts
part298927,linea3,Marketables
part6578475,linec1,Marketables
part5644112,linec1,Marketables
partb37adc5,linec1,Marketables
parte78bb40,linec1,Marketables
partba9ccf6,line55,SpareParts
partbba227f,line9b,Machines
partff20212,line9b,Machines
part790412a,line9b,Machines
partd7f78de,line9b,Machines
partd158c51,line9b,Machines
part464499f,line9b,Machines
part306451a,line9b,Machines
part2922ba2,line9b,Machines
partf2c264f,line9b,Machines
part9cfa4ba,line9b,Machines
part9d64d35,line9b,Machines
part9a9c6f3,line9b,Machines
part0cd7c74,line9b,Machines
part3466086,line9b,Machines
partfac691a,line55,SpareParts
part0318d32,linec1,Marketables
partc68f0df,line55,SpareParts
partf92ae53,linec1,Marketables
part4aa1d58,linea3,Marketables
part2921f7a,linea3,Marketables
part61fb2b6,line55,SpareParts
part59b66d8,linea3,Marketables
parta2ea961,linea3,Marketables
partbecc356,linea3,Marketables
part70e3dbe,linea3,Marketables
part76ac988,linea3,Marketables
partca16b34,linea3,Marketables
partee7d56d,line55,SpareParts
part479f867,linea3,Marketables
part176538d,linea3,Marketables
part0b439ba,linea3,Marketables
part2f287e3,linea3,Marketables
part86caae9,linea3,Marketables
partec39c34,linea3,Marketables
partd47485a,linea3,Marketables
partc85226d,line55,SpareParts
part9ca34e8,linec1,Marketables
partb8c8ab1,line55,SpareParts
part112a7bb,line55,SpareParts
partad90507,line55,SpareParts
partcc7097d,linea3,Marketables
part79b4e40,linea3,Marketables
part187d445,linea3,Marketables
part6ea88af,linea3,Marketables
part0214a44,line55,SpareParts
part635ff9c,linea3,Marketables
partf2394f4,linea3,Marketables
partb5df9f1,linea3,Marketables
part7e17973,line55,SpareParts
part3fbe040,linea3,Marketables
part449cb99,linea3,Marketables
part58ba1ae,linea3,Marketables
part923f88c,line55,SpareParts
part8ad8cbb,line55,SpareParts
part011ebde,line55,SpareParts
part2575587,line55,SpareParts
partf326de,line55,SpareParts
partf2a3ec9,linec1,Marketables
partf419c9a,linec1,Marketables
partab4aaa7,linea3,Marketables
part55d8d0b,linea3,Marketables
part07a38e4,linea3,Marketables
part32d09b5,line55,SpareParts
partc13794f,linea3,Marketables
partb1449d9,linea3,Marketables
part961abd6,line55,SpareParts
part8fe4c1a,line55,SpareParts
part50d3dfa,line55,SpareParts
partd35df3a,linea3,Marketables
partd760057,line55,SpareParts
part5b089f,line55,SpareParts
part18f721e,line55,SpareParts
part88623a4,line55,SpareParts
part853caba,line55,SpareParts
part8f17f4c,line55,SpareParts
part8ffe706,line55,SpareParts
partc60971e,line55,SpareParts
partb67a788,line55,SpareParts
partcfdcff7,linea3,Marketables
part5f49e4d,linec1,Marketables
part3dfe5cf,line4c,Liquids
partd6b475,line4c,Liquids
partbb706c,line4c,Liquids
partaae2001,line4c,Liquids
part4a0412d,line4c,Liquids
partd6d8457,linec1,Marketables
parta5ea6d7,linec1,Marketables
partb412dac,linec1,Marketables
part02731b3,line55,SpareParts
part3e7471e,linec1,Marketables
part60f1bdd,linea3,Marketables
part0c4d936,linea3,Marketables
part166fae6,linea3,Marketables
part124d1f6,linec1,Marketables
part1c9cb3d,linec1,Marketables
part427c3a0,line55,SpareParts
partd702203,line55,SpareParts
part4138736,line55,SpareParts
partfc20dde,line55,SpareParts
partb982982,line55,SpareParts
part66b5862,linec1,Marketables
part3a74df8,line55,SpareParts
part6cc1224,line55,SpareParts
part7d10f20,line55,SpareParts
part5ffd743,line55,SpareParts
part67b032d,line55,SpareParts
parta2c7ab3,line55,SpareParts
part01253bf,line55,SpareParts
part5bdfc53,line55,SpareParts
parteff7d2,line55,SpareParts
partdd049d,line55,SpareParts
part0c8608a,line55,SpareParts
part08d5cb3,linec8,Machines
part9eef986,linec1,Marketables
part7e098aa,linec8,Machines
part5355e7,line55,SpareParts
part913fd0,line55,SpareParts
part298f75b,linec1,Marketables
partc3025e6,linea3,Marketables
part23e44ca,linea3,Marketables
part385ea5f,line55,SpareParts
parta9edb1e,line55,SpareParts
part8068532,linec1,Marketables
partbb5b0db,line9b,Machines
part5468974,line55,SpareParts
part6a9b0ce,linea3,Marketables
partfd87500,linec1,Marketables
part0061ee0,line55,SpareParts
part0147e1b,linec1,Marketables
partdb66340,line55,SpareParts
partf55e8dc,line55,SpareParts
part852d84a,linec1,Marketables
part64ed99d,line55,SpareParts
part19c0015,line55,SpareParts
partfa0300a,line55,SpareParts
part9d03869,linea3,Marketables
parted708ff,linea3,Marketables
part87f598,line55,SpareParts
part3dcb26d,line55,SpareParts
parta51fe81,linea3,Marketables
partc0b5907,linea3,Marketables
part1aaf06f,line55,SpareParts
parte68633e,line55,SpareParts
partb50f82d,line60,Machines
part48112dc,line55,SpareParts
part46f33ff,line60,Machines
partf2e9528,linec1,Marketables
part3089bf0,line55,SpareParts
parte91866c,line55,SpareParts
part0f513cf,linec1,Marketables
part9fc4275,linea3,Marketables
part9435fe4,linec1,Marketables
part9ee228e,line55,SpareParts
part77334,line55,SpareParts
part0586ea5,linec1,Marketables
part5aeb554,linec1,Marketables
part2c3714d,linec1,Marketables
partb753d66,line55,SpareParts
part95b90c0,line55,SpareParts
part2e76e94,line55,SpareParts
parta5b09f1,line55,SpareParts
partf30562d,line55,SpareParts
partd85f9c3,line55,SpareParts
part60a5bc1,line60,Machines
partf745693,linec1,Marketables
part7bfbc60,line55,SpareParts
partbf92a21,linec1,Marketables
part8f9626e,line55,SpareParts
partce7a0f,line60,Machines
part1814492,line55,SpareParts
part0432ea5,line55,SpareParts
part50c3820,line55,SpareParts
parteb0170a,line60,Machines
part7b946b0,linec1,Marketables
partcd2e00a,linec1,Marketables
parte945e53,linec1,Marketables
part7c63585,line60,Machines
part7c6e4fb,linec1,Marketables
partd6ed1a1,linec1,Marketables
partba5c234,linec1,Marketables
part681eb3a,linec1,Marketables
part9342483,linea3,Marketables
part8f64eb4,linea3,Marketables
partae2d9db,line60,Machines
part0eb1150,line60,Machines
part5804e8c,line60,Machines
partaf623ca,line55,SpareParts
part83a99f8,line60,Machines
partd68bfe9,line60,Machines
part5d0655d,linea3,Marketables
partbc3e59b,line60,Machines
parta96bb53,linea3,Marketables
part5d80de,linea3,Marketables
part9764a75,line55,SpareParts
part107da54,linec1,Marketables
part6d92a66,linec1,Marketables
parte654d03,linec1,Marketables
part323bb95,line60,Machines
parte8eb41f,linec1,Marketables
part1953694,linec1,Marketables
part2e2f34d,linec1,Marketables
part2cf798,linec1,Marketables
parta49c1,linec1,Marketables
part7f4049c,linec1,Marketables
partd4e60cf,linec1,Marketables
part7113ca3,linec1,Marketables
part102a9aa,linea3,Marketables
parteb212e,linea3,Marketables
part0fa49c1,line55,SpareParts
part1d7673b,line55,SpareParts
part8899ee1,line55,SpareParts
partc63f9bc,line55,SpareParts
part56aa806,line55,SpareParts
part26d9890,line9b,Machines
part2b45834,line55,SpareParts
part44c5211,line55,SpareParts
part58e3826,line55,SpareParts
part3d21f4c,line55,SpareParts
part210757b,line55,SpareParts
part52b7826,line9b,Machines
part246bc3f,line9b,Machines
parta0defcf,line55,SpareParts
part04ef2f7,line55,SpareParts
part410ba04,line55,SpareParts
part6c1e1dc,line9b,Machines
part4875f85,line9b,Machines
partb722d53,line55,SpareParts
partab04764,line55,SpareParts
partddd1b8e,line55,SpareParts
part11fc090,line55,SpareParts
parte27947c,line55,SpareParts
partf012b8d,linea3,Marketables
part3310cdd,line55,SpareParts
parta942b6,line55,SpareParts
partdf5d4f5,line55,SpareParts
partc979912,line9b,Machines
part3f50e45,line55,SpareParts
part2376472,line55,SpareParts
partde65ffd,line55,SpareParts
part9c44e75,line55,SpareParts
partad3c24b,line55,SpareParts
partef7bd8b,line61,Machines
part62fffa6,line61,Machines
part7ed9591,linea3,Marketables
part2190011,linea3,Marketables
partf71067c,linec1,Marketables
part0e0809c,line55,SpareParts
part9fa79f8,linea3,Marketables
partaabb279,line55,SpareParts
partfe47582,line55,SpareParts
partf00713a,linec1,Marketables
part9af47e7,line55,SpareParts
partb708475,line55,SpareParts
part132140,linec1,Marketables
partfa0753c,linec1,Marketables
part1ae1410,line55,SpareParts
partfca81b3,linec1,Marketables
partcb344d3,line55,SpareParts
part73074dd,line55,SpareParts
part365ffee,linea3,Marketables
partf2e6617,linea3,Marketables
partf9a1bb5,linec1,Marketables
parte204cf7,linec1,Marketables
part11e6adc,linea3,Marketables
parta9c4979,linec1,Marketables
part60ffc06,line55,SpareParts
partf00e01c,linea3,Marketables
partd2caaca,line9b,Machines
part4b3578a,line55,SpareParts
part8081816,line90,Machines
part3254bd5,line55,SpareParts
part4488fcc,line90,Machines
partaf9f371,line90,Machines
partb1b79f0,line55,SpareParts
part89fd6cd,line55,SpareParts
partef5f5a3,line90,Machines
part996e3d3,line90,Machines
part92ca09b,line55,SpareParts
parte09f2fa,line90,Machines
part712c3bb,line90,Machines
part8a6705c,line55,SpareParts
part044f7aa,line55,SpareParts
parte4a9686,line55,SpareParts
partddebf9a,line55,SpareParts
partdccdf61,line55,SpareParts
partb0985c0,line55,SpareParts
partb8c50b3,line55,SpareParts
partc8b6025,line55,SpareParts
part94feae7,line55,SpareParts
part44c01d4,line55,SpareParts
part13ff345,line55,SpareParts
part02df563,linea3,Marketables
part28dc9b,line55,SpareParts
part8caf965,line55,SpareParts
part9a3372e,line49,Liquids
part0aa6694,line49,Liquids
part32eb2fa,line49,Liquids
partadf9bbc,line55,SpareParts
partf0ed73e,line55,SpareParts
part80facca,line55,SpareParts
partbc0cec5,linea3,Marketables
part8575669,line55,SpareParts
partbaf8389,line55,SpareParts
partb8c409a,line55,SpareParts
partbc57706,line55,SpareParts
part42e7b7d,linec1,Marketables
part2dbcd01,line55,SpareParts
partc1e51b,line55,SpareParts
part0f5c41c,line55,SpareParts
part2406bf2,line55,SpareParts
partad845ce,line55,SpareParts
part89efb97,line55,SpareParts
part72b342e,line55,SpareParts
partbe93e4e,line55,SpareParts
part38a2e18,line55,SpareParts
part6c5389d,line55,SpareParts
part48357ba,line55,SpareParts
parte1dabce,line55,SpareParts
part6852183,line55,SpareParts
parte7df6bc,linec8,Machines
part730622a,linea3,Marketables
part66bed25,linea3,Marketables
part9b586c5,linea3,Marketables
part003caee,linea3,Marketables
parteb36f4f,line55,SpareParts
part1271096,linec1,Marketables
part677d8ea,line55,SpareParts
partbc6a158,line55,SpareParts
partf3d599e,line55,SpareParts
parte87d92b,linea3,Marketables
part980e9bd,linea3,Marketables
part7e47c1e,linea3,Marketables
partaf08ec3,linea3,Marketables
partdf7be55,linea3,Marketables
partd48a3c4,linea3,Marketables
parta4f9352,linea3,Marketables
partfb948a3,linea3,Marketables
part6b01919,linea3,Marketables
parte8e2b3c,line49,Liquids
part66dac15,line55,SpareParts
part35cfe01,linea3,Marketables
part57ecdf3,linea3,Marketables
partd3b099,linec1,Marketables
parte41fecb,linea3,Marketables
parte539e30,linec1,Marketables
parteccb269,linea3,Marketables
part9cb82ff,linea3,Marketables
part77afe42,linec1,Marketables
part71da2df,line55,SpareParts
partc30f11c,linea3,Marketables
partc653823,line55,SpareParts
partb6208b5,line55,SpareParts
partc7c33f0,line55,SpareParts
partbdc4920,line55,SpareParts
part5003c45,line55,SpareParts
part97e1d1c,linea3,Marketables
partf81a7f3,linea3,Marketables
part6fa5dc9,line49,Liquids
partff30c73,line49,Liquids
part97e493d,line49,Liquids
part6d097c6,line55,SpareParts
partd3c42c2,line55,SpareParts
part6b3365,line55,SpareParts
part832c640,line55,SpareParts
partb4303a9,linea3,Marketables
part3ff64cc,linea3,Marketables
part21ea7dc,line55,SpareParts
partc5192c9,linea3,Marketables
part42e7263,line49,Liquids
part6ce6425,line49,Liquids
part54ab04b,line49,Liquids
part8dd359d,line49,Liquids
parta26997d,linea3,Marketables
partbce83e0,line55,SpareParts
part5c0e2cc,linea3,Marketables
partb7a500b,line55,SpareParts
partca4a039,line55,SpareParts
part9953c5e,line55,SpareParts
partf16c876,linec1,Marketables
partd50762f,linec1,Marketables
part9eb80a9,line55,SpareParts
partcc128f0,line55,SpareParts
parta44ce62,linea3,Marketables
partd95edac,line55,SpareParts
part006d5ab,line55,SpareParts
partd81028a,linec8,Machines
part05ce661,linec8,Machines
partb4ac061,linec8,Machines
part072736a,linec8,Machines
partdaf9781,linec8,Machines
part30e0569,linec8,Machines
part78379db,linec8,Machines
part5610cee,linec8,Machines
part02e1a6b,linec8,Machines
parte772aee,linec8,Machines
part8fcc1f2,linec8,Machines
partbc02fd4,line55,SpareParts
part3d9725d,linea3,Marketables
part4de42cb,linea3,Marketables
parta6f3e76,linea3,Marketables
part46400cd,line55,SpareParts
part6cddb3,linea3,Marketables
partda9198,linea3,Marketables
part2990c1a,linec1,Marketables
part717439f,linea3,Marketables
partd75e7b7,line55,SpareParts
partfc8d87c,line55,SpareParts
partfdab887,line55,SpareParts
partf4594de,line55,SpareParts
part14bf5f2,line55,SpareParts
partcc191ce,line55,SpareParts
parta0c0b8a,line55,SpareParts
partd61601b,linea3,Marketables
part8be7835,linea3,Marketables
part1b7298f,linea3,Marketables
part7386717,line49,Liquids
part0922aeb,line49,Liquids
parte56eb47,linea3,Marketables
part7bb884,linea3,Marketables
partd3d1ed5,linea3,Marketables
partb12d805,line55,SpareParts
part21309ea,line55,SpareParts
part279fd65,linea3,Marketables
partb62cc24,linea3,Marketables
part65fcb2,linea3,Marketables
part56cad08,linea3,Marketables
part2d4800f,linea3,Marketables
part748af71,linea3,Marketables
parteb4261d,linec1,Marketables
part0cf7b57,linea3,Marketables
part008f2b2,linea3,Marketables
part062063d,line55,SpareParts
part539a0a6,linea3,Marketables
partb37c18a,linea3,Marketables
part5535429,linea3,Marketables
partce51802,linec1,Marketables
partbe22894,linec1,Marketables
partbb7e1ab,linec1,Marketables
parta2dff5e,linea3,Marketables
part4bcb22b,linea3,Marketables
part017d72c,line55,SpareParts
part77a1335,linea3,Marketables
part7c50ea4,linea3,Marketables
part0c23e32,linea3,Marketables
part7028741,linea3,Marketables
part09a9b8e,linea3,Marketables
parte94faa2,linea3,Marketables
partb7c16e4,line55,SpareParts
partc7b2672,line55,SpareParts
partcbd9458,linec1,Marketables
part7db3578,line55,SpareParts
parted264c2,line55,SpareParts
part9d55454,line55,SpareParts
part1b560e7,linec1,Marketables
parta90e378,line55,SpareParts
part2239dff,linea3,Marketables
part29c806e,linea3,Marketables
partcc8f50e,linea3,Marketables
partb50e9c1,linea3,Marketables
part11baca2,linea3,Marketables
part8ade089,linea3,Marketables
partfaad01f,linea3,Marketables
parta5c0bee,linea3,Marketables
part3555a54,linea3,Marketables
part4400a39,linea3,Marketables
partac3f6c9,linea3,Marketables
part4781459,linec1,Marketables
partf3e7b30,linec1,Marketables
part07fedf7,linec1,Marketables
part0151978,linec1,Marketables
partb24891a,linea3,Marketables
part48a3e21,linea3,Marketables
partd836f9b,linea3,Marketables
parta845f0d,linea3,Marketables
part3e7fa38,linea3,Marketables
partaeeab82,linea3,Marketables
parta51b613,linea3,Marketables
parta963ff6,linea3,Marketables
partbd9c81d,linea3,Marketables
part0f49bde,linea3,Marketables
part188da47,linea3,Marketables
part69d8a2a,linea3,Marketables
part1924874,linea3,Marketables
part3b64a0d,linec1,Marketables
part3dcbe82,linec1,Marketables
partdd2dfae,linec1,Marketables
parta6af2a9,linec1,Marketables
partc8f48be,line55,SpareParts
part7da8f09,linea3,Marketables
parte260665,linea3,Marketables
parte23b6d1,linea3,Marketables
part904b78f,linea3,Marketables
part43ca3f3,linea3,Marketables
partba8dc2a,linea3,Marketables
partcafecbc,linea3,Marketables
partc485491,linec1,Marketables
part3e1b2e7,linea3,Marketables
part4599fe0,linea3,Marketables
partd9747bf,linea3,Marketables
part4f4e28a,linea3,Marketables
part79d82fe,linec1,Marketables
part079c0b,linea3,Marketables
partad82788,line55,SpareParts
part0760671,line55,SpareParts
part7136e7,line55,SpareParts
partf468971,line55,SpareParts
part4d4c723,line55,SpareParts
partcbac96b,line55,SpareParts
part2f45cb0,linea3,Marketables
part993ca34,linea3,Marketables
partb05b95f,linec1,Marketables
partc7a1dbd,linea3,Marketables
part5734c07,linea3,Marketables
part21e881e,linea3,Marketables
part5a6a519,linea3,Marketables
part2a1958f,linea3,Marketables
partb88f5fd,linec1,Marketables
partc8fc56b,linec1,Marketables
part2f93033,linec1,Marketables
part7b1c1f7,line55,SpareParts
parte078ddc,line55,SpareParts
parta8a53df,linec1,Marketables
partd8d6349,linec1,Marketables
part8b4e101,linec1,Marketables
partfb3d197,linec1,Marketables
part1bdb0bb,linec1,Marketables
partfd92518,linec1,Marketables
part6d074a2,linea3,Marketables
partb2acc45,linea3,Marketables
partc8081b9,line55,SpareParts
part62b8f2,linec1,Marketables
partc658864,linec1,Marketables
part7399f50,line55,SpareParts
part6640840,linea3,Marketables
part4526ac2,linea3,Marketables
partd23af0c,linec1,Marketables
partabbb3c3,line55,SpareParts
partdc41721,linea3,Marketables
part412e0d6,linea3,Marketables
partd632518,linea3,Marketables
partddc3889,linea3,Marketables
partadb081f,linea3,Marketables
partbde3ab3,line55,SpareParts
part4014808,line55,SpareParts
part91c48c2,linec1,Marketables
part3842dde,linea3,Marketables
part4e0caae,linea3,Marketables
partde99b14,linea3,Marketables
partd568685,linea3,Marketables
part4985eda,linea3,Marketables
part3f59ac3,linea3,Marketables
partcdef88b,linea3,Marketables
part39f6e4c,linea3,Marketables
part49f461a,linea3,Marketables
partccad8c0,line55,SpareParts
part504009f,line55,SpareParts
part7e78b03,line55,SpareParts
part321949c,linec1,Marketables
partf199732,linea3,Marketables
partf86bb6b,linec1,Marketables
part4b17a9b,linec1,Marketables
partb82b21,linec1,Marketables
partabf1bb7,linec1,Marketables
part4db8e14,linec1,Marketables
part52b646e,linea3,Marketables
part9c68ede,linea3,Marketables
part0cfdf64,linea3,Marketables
part901073b,linec1,Marketables
part2f57df,linea3,Marketables
part0286749,linea3,Marketables
part92136f3,linea3,Marketables
part991bf4,linec1,Marketables
part99e2b62,linec1,Marketables
part959a287,linec1,Marketables
parte5e9211,linea3,Marketables
part757c3ab,linea3,Marketables
part03a07b2,linea3,Marketables
part73d3724,linea3,Marketables
part7822ab5,linea3,Marketables
part6c86dea,linea3,Marketables
part01f86ce,linea3,Marketables
part06712ba,linea3,Marketables
partd988f23,line55,SpareParts
part2a18d90,linea3,Marketables
part5cc4989,linec1,Marketables
part5de2972,linea3,Marketables
part2d919e4,linea3,Marketables
part2660475,linec1,Marketables
part56134e3,linec1,Marketables
partb259088,linec1,Marketables
part22cc132,linea3,Marketables
part24635bd,linec1,Marketables
part55365d0,linec1,Marketables
partb5d04fc,linea3,Marketables
partc5a346a,linea3,Marketables
part4e68271,linea3,Marketables
part49e1605,linea3,Marketables
parta907729,linea3,Marketables
part3f3d21c,linea3,Marketables
partafa83a6,linea3,Marketables
partf74cc23,linea3,Marketables
parte9646a2,linea3,Marketables
partc3f0879,linea3,Marketables
parta4329a0,linea3,Marketables
part1bb937d,linec1,Marketables
part8d83648,linec1,Marketables
part6c4379f,linec1,Marketables
partee86541,linea3,Marketables
part5d75679,linec1,Marketables
partc198e26,linea3,Marketables
partb3e8f78,linec1,Marketables
partc412b9a,line55,SpareParts
partbe47f84,linea3,Marketables
partf0965ff,linec1,Marketables
part66ac0ca,linec1,Marketables
partf639170,linec1,Marketables
part876c11d,linec1,Marketables
parta52c364,line55,SpareParts
partaeddef5,line49,Liquids
part7ba1b78,linec1,Marketables
part0506e9,linec1,Marketables
part0c5bf9a,linea3,Marketables
part9ccee20,linea3,Marketables
partecbdeb6,linea3,Marketables
part919073e,linea3,Marketables
parte1e37a8,linea3,Marketables
part62e821d,linec1,Marketables
part84a17be,linec1,Marketables
partaebc0b4,line49,Liquids
parta81343b,line49,Liquids
partfc8f25b,line49,Liquids
part8a53642,line49,Liquids
part6d3c31a,line49,Liquids
part8dda236,linea3,Marketables
part5e8fb8,linec1,Marketables
partf3d2a8d,line49,Liquids
part334ba1,line49,Liquids
partc954572,line71,Machines
part28944a5,linea3,Marketables
partb80151f,line71,Machines
part9a41766,linec1,Marketables
part7aa764a,linea3,Marketables
part0ad46dc,linea3,Marketables
part0c7b253,linea3,Marketables
partf94446f,linec1,Marketables
